Feature_ID	mz	rt
1944	526.3779164	4.23238685
1945	526.7837546	2.09180275
1946	527.2852486	2.097244867
1947	527.2968191	3.691151033
1948	527.380333	4.23189185
1949	528.2800923	2.464283517
1950	528.3090955	3.779170833
1951	528.3431381	4.0553593
1952	528.7818107	2.4615777
1953	528.7938482	2.175054467
1954	529.2956196	2.176311767
1955	529.3125988	3.776633433
1956	529.7412809	1.959382533
1957	530.3587062	4.0514918
1958	530.405629	4.298156783
1959	530.7883739	2.2625293
1960	531.2900462	2.257431467
1961	531.3621017	4.051539
1962	531.7575705	2.2728805
1963	532.2591885	2.27053035
1964	532.285824	2.214540467
1965	532.3379452	4.0276893
1966	532.3649506	4.051561367
1967	532.3744764	4.452896433
1968	532.6572664	1.9345288
1969	532.857787	1.932080817
1970	533.0583455	1.937209733
1971	533.3260968	3.530138683
1972	533.3412792	4.02475205
1973	533.3777686	4.453920517
1974	534.296505	3.84293345
1975	534.3195572	3.366343783
1976	534.392496	4.148838667
1977	535.0357624	2.857292317
1978	535.3001111	3.83840305
1979	536.3352918	3.187227933
1980	536.3717119	4.122193
1981	536.4082491	4.592957967
1982	536.5042911	4.175226467
1983	536.8027675	0.391025197
1984	537.338669	3.187848367
1985	537.3750678	4.12159815
1986	538.350896	3.300025133
1987	538.3873845	4.5119189
1988	538.5199463	4.289767783
1989	538.7858345	2.23821235
1990	538.7997463	0.391020465
1991	539.2874462	2.2352045
1992	540.3066721	3.557027133
1993	540.5356777	4.462159933
1994	541.5390165	4.461356667
1995	542.322997	3.709846317
1996	543.3258366	3.713572267
1997	544.337899	3.947307867
1998	544.3402603	3.719619317
1999	544.7449455	0.390372782
2000	545.3413239	3.947307867
2001	545.3436857	3.719633217
2002	546.3439778	3.956873333
2003	546.3554605	3.824060117
2004	546.3535135	4.2447791
2005	546.3536298	4.951633733
2006	546.4003603	4.288601483
2007	546.8314739	0.385568447
2008	547.0311522	2.326534533
2009	547.3569862	4.244309183
2010	547.3596035	3.846331367
2011	547.4040674	4.288755433
2012	548.2754381	3.6898644
2013	548.3013079	4.5652185
2014	548.3600921	4.241328633
2015	548.371646	4.034115
2016	548.7108673	2.286836467
2017	548.8283088	0.386622947
2018	548.9113366	2.28776985
2019	549.1119681	2.288456933
2020	549.3621112	4.250544667
2021	549.3750628	4.0337723
2022	549.7884877	2.257073483
2023	550.0997657	2.185474133
2024	550.2901173	2.2561229
2025	550.3873844	4.324918983
2026	551.3561487	4.288601483
2027	551.390698	4.32594395
2028	552.330195	2.989011067
2029	552.3596046	4.280968383
2030	552.3936785	4.3271178
2031	552.7766785	0.390740383
2032	554.7736749	0.387448445
2033	555.756045	1.8982187
2034	556.4425429	4.440623833
2035	556.8602772	0.384324543
2036	557.5678943	1.943102433
2037	557.9022187	1.939985733
2038	558.2364162	1.94869605
2039	558.2959647	3.7196679
2040	558.3172827	3.185269067
2041	558.3898908	4.677229667
2042	559.3206827	3.187848367
2043	560.3119477	3.9566247
2044	560.3351861	3.2830197
2045	561.3152533	3.950597767
2046	561.3385347	3.2830197
2047	561.4130831	4.89480265
2048	562.3273788	4.2590143
2049	562.35087	3.329819883
2050	562.8054391	0.387339347
2051	563.3311962	4.269596733
2052	563.428841	4.962107
2053	564.3066591	3.5496023
2054	564.4321652	4.96215835
2055	564.8024471	0.385331233
2056	565.3100416	3.550791667
2057	566.3222369	3.7196679
2058	566.88909	0.369632908
2059	567.3256421	3.719745533
2060	568.34019	3.701763767
2061	569.3436925	3.700696
2062	570.3468057	3.700696
2063	570.3537352	4.034324733
2064	570.3559914	3.786120633
2065	570.7624141	2.1397366
2066	571.3594295	3.7860416
2067	571.3569972	4.033164333
2068	572.3692939	4.326707767
2069	572.3715533	3.9755171
2070	572.8342334	0.381632418
2071	573.3725925	4.328215
2072	573.375007	3.975851233
2073	576.332558	4.563820717
2074	578.2970086	2.248639667
2075	578.5478458	2.249171033
2076	582.296406	3.719705117
2077	582.3171843	3.273782567
2078	582.4245522	4.240935667
2079	583.2556558	3.291114633
2080	583.3204234	3.27999555
2081	583.7572017	3.289171067
2082	584.2590396	3.292649683
2083	584.3349126	3.254679967
2084	584.8093935	2.18457445
2085	585.4107842	4.959960417
2086	586.3095582	3.79503205
2087	587.312893	3.796101633
2088	587.3116268	2.313058333
2089	587.4785941	2.312896233
2090	589.7823009	2.2385568
2091	590.0330958	2.239023933
2092	590.322263	3.7005661
2093	590.4267586	4.276473233
2094	591.3256955	3.6997687
2095	591.4302268	4.279021033
2096	592.3379636	3.786018733
2097	594.3534381	3.980729617
2098	594.3770014	4.051566633
2099	595.3821672	4.269623367
2100	596.3853449	4.278430467
2101	597.3358299	2.210916167
2102	598.3460371	4.0513602
2103	600.4687321	4.430933867
2104	606.317102	3.246696767
2105	606.3304798	2.327378367
2106	606.8320366	2.3268577
2107	607.3334694	2.328740533
2108	609.601515	1.9315593
2109	609.9358067	1.9315593
2110	610.1846918	5.512502467
2111	610.2700131	1.934352633
2112	610.3094895	3.720440667
2113	611.1847174	5.540257283
2114	612.3252076	3.967548167
2115	614.1818114	3.261077633
2116	614.3409535	4.270809533
2117	615.3442801	4.2791391
2118	616.1772381	3.262626567
2119	617.1806495	3.255212633
2120	617.4756053	5.396858133
2121	619.2902048	2.15242575
2122	619.3301868	2.401165267
2123	619.6246229	2.152285083
2124	619.9589187	2.15143615
2125	622.7610379	0.391355033
2126	623.1357152	0.906602493
2127	627.3211308	2.119262667
2128	629.1526861	0.533833347
2129	629.2680476	2.0866895
2130	629.3901132	3.026823467
2131	629.6310221	2.184175167
2132	630.1562779	0.541122467
2133	630.2716815	2.0840653
2134	630.792684	0.384223317
2135	631.0107833	2.4369459
2136	631.3451959	2.438192733
2137	631.6794787	2.431236983
2138	632.3021048	2.296402167
2139	632.4008578	2.97969135
2140	632.8036665	2.294664667
2141	634.3094325	3.7196711
2142	634.4530714	4.261157317
2143	635.4565883	4.261355283
2144	636.4239855	4.301151667
2145	637.3059077	4.560397
2146	638.1002828	0.748523023
2147	638.4031749	4.296788533
2148	639.4083197	4.26105795
2149	640.4116279	4.260150567
2150	645.12713	0.533615077
2151	646.4083426	4.1842052
2152	646.4165638	3.101789867
2153	650.4397475	4.420328267
2154	651.1346139	0.522298517
2155	651.3719268	3.065008117
2156	651.4430755	4.4217944
2157	654.3325019	4.558665267
2158	655.3358938	4.554378433
2159	657.2038118	3.259605967
2160	657.2354403	2.9191171
2161	658.2072708	3.2641113
2162	660.0821763	0.549842988
2163	666.4345627	4.155560233
2164	667.1092014	0.512127845
2165	671.4861304	5.042549667
2166	672.4217885	4.418357333
2167	673.11646	0.512018078
2168	674.4632868	4.54441535
2169	675.4667483	4.5447122
2170	675.5440548	4.122243733
2171	675.8180605	2.2878455
2172	676.5475872	4.1388963
2173	678.479201	4.250722833
2174	679.4826098	4.251502583
2175	680.1567245	2.292107017
2176	680.3572397	2.297427783
2177	680.5574776	2.296502367
2178	682.0638494	0.551003797
2179	682.3281585	4.297996233
2180	682.3637939	4.554384567
2181	683.2564017	3.129526433
2182	683.3672119	4.554163633
2183	683.4344175	4.2505802
2184	684.1646666	3.26334175
2185	684.4380512	4.2506588
2186	685.6364637	2.282671517
2187	685.8871494	2.287180967
2188	686.1377602	2.284673633
2189	686.3587869	4.586138483
2190	689.3355517	2.370144133
2191	689.7116991	2.5100257
2192	689.8788225	2.506949833
2193	690.0459443	2.50658085
2194	690.2129692	2.50381185
2195	690.3800407	2.509291283
2196	690.546978	2.506332717
2197	691.3139074	4.59436825
2198	697.5259603	4.108488067
2199	699.4082762	4.241269767
2200	701.5597458	4.33686945
2201	702.5631865	4.335386133
2202	703.5757831	4.30765545
2203	715.4975383	2.7260082
2204	715.6089702	2.722079567
2205	718.867257	2.45081295
2206	719.3688476	2.45139905
2207	722.5052638	4.2351463
2208	723.0289104	2.405616983
2209	723.3633	2.4074509
2210	723.5087231	4.2339576
2211	725.557558	4.952784533
2212	726.5608415	4.95260285
2213	726.5637984	2.5313014
2214	726.730919	2.5307949
2215	727.4605947	4.240686633
2216	728.4638078	4.234712633
2217	733.3314642	2.311305233
2218	733.8329734	2.311305233
2219	737.5087776	2.72546815
2220	737.6199465	2.7222642
2221	737.7316173	2.72206485
2222	737.8428579	2.7217643
2223	743.3935831	2.307080433
2224	745.2440252	2.53703225
2225	745.4111176	2.53296935
2226	745.5782719	2.539685417
2227	745.7452256	2.53945045
